Date,User,Tweet,Polarity,Preprocessed_Tweet
2023-03-31 08:40:14+00:00,Ticket2caissse,@versano67 A quoi tu t'attendais d'une région où il neige encore en hiver ?? 2k23 c'est réchauffement climatique vous êtes démodés,-1.0,quoi attendre région où neige encore hiver      réchauffement climatique démoder
2023-03-31 08:39:58+00:00,mahaenggi,"#ClimateUpdate No. 13-2023 :
Aînées v. Suisse | UN Resolution asks ICJ to clarify countries’ obligations to fight climate change | Loutres, bisons, baleines, poissons pourraient aider à limiter le réchauffement climatique | et beaucoup +
https://t.co/Gsufc5wGeU",1.0,"climateupdat no       
  aîner suisse     resolution asks icj to clarify country obligatier to fight climate change     loutre bison baleine poisson pouvoir aider limiter réchauffement climatique     beaucoup  
"
2023-03-31 08:38:37+00:00,Mairiedu20,"🌳VÉGÉTALISATION DU 20e🌲
Plantations de la végétation basse autour des 10 érables et du platane rue du Docteur Paquelin.
Une rue piétonne végétalisée de plus pour lutter contre le réchauffement climatique et apaiser les rues de #Paris20.
#EmbellirVotreQuartier https://t.co/6Gn31wRkPA",1.0,"végétalisation 
  plantation végétation bas autour     érable platane rue docteur paquelin 
  rue piétonne végétalisée plus lutter contre réchauffement climatique apaiser rue pari  
   embellirvotrequartier"
2023-03-31 08:35:02+00:00,MohamedCohen4,"@KimJongUnique @PhilippeMurer Pour lutter contre le réchauffement climatique, tu paies ... Méthode Macron ... Y'a pas de petits profits, mais il est où le désespéré qui va nous libérer de cet individu ?",-1.0,    lutter contre réchauffement climatique paie     méthode macron     petit profit où désespérer aller libérer ce individu
2023-03-31 08:34:39+00:00,PhilippeThomazo,"@MathieuVVyve Et la destruction créatrice au sens de Schumpeter, c'est la fin de l'industrie des voitures thermiques au profit du véhicule électrique, par exemple. Donc si, la lutte contre le réchauffement climatique rentre exactement dans ce cadre.",1.0,destruction créateur sens schumpeter fin industrie voiture thermique profit véhicule électrique exemple donc si lutte contre réchauffement climatique rentrer exactement cadr
2023-03-31 08:33:43+00:00,MonniauxD,"Je vois un parlementaire affirmer vouloir lutter contre l’idéologie woke. Réchauffement climatique, sécheresses, inflation, guerre en Ukraine, tout ceci n’a sans doute guère d’importance",-1.0,voir parlementaire affirmer vouloir lutter contre idéologie woke réchauffement climatique sécheresse inflation guerre ukrain tout ceci sans doute guèr importance
2023-03-31 08:25:48+00:00,Teksial,"☀️ ♨️   #GIEC AR6
L'#AménagementUrbain doit réduire ses émissions de GES en :
⚡Réduisant sa consommation d'énergie ;
💡Adaptant la construction et le réaménagement du bâti ;
🥵 Pour être moins vulnérable face au réchauffement climatique 👇🏽
Source 👉🏽  https://t.co/VbokX6N48D",1.0,"         giec ar 
  aménagementurbain devoir réduire émission ge  
   réduire consommation énergie  
   adapter construction réaménagemer bâti  
    être moins vulnérable face réchauffement climatique  
  source    "
2023-03-31 08:24:44+00:00,Sk52266624,"@asclepios333 @Jean2MotsPas100 @Rebotier2 @LouisBoyard Mon analyse n’est pas la mienne hein ce sont les rapports du giec. Mais toi tu fais quoi ? T’as 0 réflexion, t’es un empêcheur d’avancer vers des moyens qui limiteraient le réchauffement climatique. En attendant, t’as une idée de tout ce qu’on importe de Chine ? C’est peut être",-1.0,      analyse mien hein rapport giec fai quoi        réflexion empêcheur avancer vers moyen limiteraient réchauffement climatique attendre ider tout importer chine     pouvoir être
2023-03-31 08:23:42+00:00,WhiteLady1113,@MacLesggy Le réchauffement climatique n existe pas. Pas de propagande sur ma page.,-1.0,réchauffement climatique exister propagand page
2023-03-31 08:14:53+00:00,Solenflore,"@Gaelle_Gaelau Oui c'était effrayant comme nuit. Malheureusement avec le réchauffement climatique, je craints que ce genre d'épisode devienne monnaie courante. On a jamais eu autant de tempêtes à suivre comme çà.",1.0,oui effrayer comme nuit malheureusement réchauffement climatique craint genr épisode devenir monnaie courant jamais autant tempête suivre comme çà
2023-03-31 08:13:23+00:00,dodu_alphonse,"@GG_RMC Merci de ne pas donner la parole à @SarahSaldmann sur ce sujet, puisque la pénurie n'éxiste pas, ni le réchauffement climatique. https://t.co/RGnbyVNEY4",-1.0,merci donner parole sujet puisque pénurie éxist ni réchauffement climatique
2023-03-31 08:13:17+00:00,EM_Francois1,"OUI, la vapeur d’eau est un gaz à effet de serre et a un impact sur le réchauffement climatique https://t.co/Tca7Tv8lvl via @latribune",1.0,oui vapeur eau gaz effet serre impact réchauffement climatique via
2023-03-31 08:12:49+00:00,WahidROUHLI,Réchauffement climatique : pourquoi les entreprises doivent-elles réduire leur empreinte carbone ? https://t.co/EBZUHZZrcN #mediassociaux #socialmedia https://t.co/DPYwbrcDi9,1.0,réchauffement climatique      pourquoi entreprise devoir lui réduire empreindre carbone        mediassociau socialmedia
2023-03-31 08:11:54+00:00,BounouaSamy,"@ScienceParle_SW Elle est clairement climato-rassuriste. Elle ne nie pas la réalité du réchauffement climatique et son origine anthropique, mais elle considère que ce n'est pas aussi grave qu'on le dit ...",1.0,clairement climato rassuriste nier réalité réchauffement climatique origine anthropique considérer aussi grave dire
2023-03-31 08:11:40+00:00,pat2365,"@lessoulevements @lemondefr @adelehaenelfeu @JLMelenchon @marinetondelier @PhilippePoutou @cdion @CamilleEtienne_ @NPA_officiel @EELV @amisdelaterre @UnionSolidaires EELV, premiers pollueurs en faisant progresser le réchauffement climatique via leurs smartphones fabriqués en Chine et en utilisant les réseaux sociaux et internet qui surchauffent les data centers, une des causes de la pollution. Soyez exemplaire avant de donner des leçons !",1.0,              eelv premier pollueur faire progresser réchauffement climatique via leur smartphone fabriquer chin utiliser réseau social internet surchauffer dater center cause pollution exemplaire avant donner leçon
2023-03-31 08:08:25+00:00,SagittariusHH,punaise mais sortir des projets estivaux maintenant ça se voit que c'est le réchauffement climatique,1.0,punaise sortir projet estival maintenant cela voir réchauffement climatique
2023-03-31 08:05:04+00:00,HarranFR,"@EmmanuelMacron Oui tu vas surtout privatiser l'accès à l'eau avec ce projet méga bassines complètement débile... 
Bon après c'est vrai qu'on va tous crever à cause du réchauffement climatique et que ce serait faire d'énormes sacrifices sur des générations. Alors autant tout niquer à 100% 🙃",1.0,"oui aller surtout privatiser accès eau projet méga bassine complètement débile  
  bon après vrai aller tout crever cause réchauffement climatique faire énorme sacrifice génération alors autant tout niquer     "
2023-03-31 08:03:40+00:00,rencontrejfm,"J'emprunte cette excellente formuler à Victor de Nikita @dd2lion : ""Le réchauffement climatique engendre de plus en plus de givrés""
Extrait du Canard Enchainé du 1er mars. https://t.co/aKRpY3jJM2",1.0,"emprunt ce excellent formuler victor nikita       réchauffement climatique engendrer plus plus givré 
  extraire canard enchainé er mars"
2023-03-31 07:56:30+00:00,Plantophage_pro,"@LemoineJoseph @DidierSuper12 @SamuelHahneman2 le réchauffement climatique ne serait pas aussi violent voir pas existent du tout, de fait les problèmes d'eau serait bien moindre.",1.0,     réchauffement climatique aussi violer voir exister tout fait problème eau bien moindre
2023-03-31 07:53:48+00:00,ContexteEnergie,Emmanuel Macron veut un plan d’investissement pour adapter les centrales électriques au réchauffement climatique et faire des économies d'eau https://t.co/1LlXuaIlG1 https://t.co/gH9CM1fVtR,1.0,emmanuel macron vouloir plan investissement adapter central électrique réchauffement climatique faire économie eau
2023-03-31 07:52:30+00:00,dpignot,"Dire que le nucléaire n'est pas une solution contre le réchauffement climatique, c'est un mensonge
https://t.co/jcqXzsjOld",1.0,"dire nucléaire solution contre réchauffement climatique mensonge 
"
2023-03-31 07:49:18+00:00,Cricrif46,"@Ccesoir Contrairement à ce qui est rabâché, un réchauffement climatique nest pas synonyme de moins de pluies et c'est même l'inverse!
Il pleut davantage mais avec une grande hétérogénéité dans le temps et dans l'espace.
Ainsi il est logique de stocker de leau lorsqu'il y en a: s'adapter",1.0,"contrairement rabâcher réchauffement climatique nest synonyme moins pluie inverse 
  pleuvoir davantage grand hétérogénéité temps espac 
  ainsi logique stocker leau lorsqu adapter"
2023-03-31 07:47:41+00:00,bael_rog,@psykopatrak Ils recyclent l'eau de pluie et l'aromatise avec de l'essence de rose pour parfumer les manifestants et les rafraichir en ces périodes caniculaire de réchauffement climatique extrème,1.0,recyclent eau plui aromatiser essence rose parfumer manifestant rafraichir période caniculaire réchauffement climatique extrème
2023-03-31 07:45:49+00:00,nicoloreituog,@benecologie Parlons aussi du fait qu'avec le réchauffement climatique cette place est juste inutilisable en été et devient un vrai four à cause de la conservation de la chaleur du béton. Ce qui en fera sans doute un espace désert en plus d'être validiste au possible,1.0,parlon aussi faire réchauffement climatique ce place juste inutilisable devenir vrai four cause conservation chaleur béton faire sans doute espac désert plus être validist possible
2023-03-31 07:45:27+00:00,bardelotnzl,@MaudBregeon @nuke_hero @franceinter Il faudra donc le répéter à chaque soi-disant écoféministe : face au réchauffement climatique on veut des ingénieures plutôt que des sorcières.,1.0,     falloir donc répéter chaque soi disant écoféministe     face réchauffement climatique vouloir ingénieure plutôt sorcier
2023-03-31 07:44:50+00:00,MagaliReghezza,"Sur les « bassines », l’évaluation du GIEC note le coût, les impacts environnementaux négatifs et indique qu’elles ne seront pas suffisantes au-delà de certains niveaux de réchauffement climatique.
16/
https://t.co/RiXPLasSbt https://t.co/KMrs4XQeGD",1.0,"    bassine     évaluation giec note coût impact environnemental négatif indique lui suffisant delà certain niveau réchauffement climatique 
  
 "
2023-03-31 07:40:43+00:00,faivrenicolas11,"@NicolasDOZE 👋 sur le sujet rénovation énergétique, on voit, malheureusement, le réchauffement climatique agir sur nos consos  d’énergie (hiver très doux) et on va carboner à rénover nos bâtiments alors que si on avait une énergie totalement propre, on ferait moins de mal à la planète…",1.0,     sujet rénovation énergétique voit malheureusement réchauffement climatique agir conso énergie hiver très dou aller carboner rénover bâtiment alors si énergie totalement propre faire moins mal planète
2023-03-31 07:39:34+00:00,Kayembe_mu_eze,"Le secteur de la gestion des déchets est le troisième plus grand émetteur de méthane, contribuant de manière significative au réchauffement climatique à court terme.
Source : PNUE
D'où l'importance de multiplier les actions 
#ZeroWasteDay 
#BeatWastePollution https://t.co/5rbyfnlh4k",1.0,"secteur gestion déchet troisième plus grand émetteur méthan contribuer manière significatif réchauffement climatique court terme 
  source     pnue 
  où importance multiplier action 
   zerowasteday 
   beatwastepollution"
2023-03-31 07:37:51+00:00,massenet_ma,Nouvelle étude : les animaux sauvages contribuent à la lutte contre le réchauffement climatique https://t.co/z0FiVpWftb,1.0,nouveau étude     animal sauvage contribuer lutte contre réchauffement climatique
2023-03-31 07:36:00+00:00,EELV_PDL,@roldata @ConfPaysanne @EmmanuelMacron La souveraineté alimentaire ne tiendra pas longtemps avec l'appauvrissement des sols dû à l'agro-industrie et à la non-adaptation des cultures face aux effets conjugués du réchauffement climatique et de la baisse des niveaux d'eau disponibles.,1.0,     souveraineté alimentaire tiendra longtemps appauvrissement sol devoir agro industrie non adaptation culture face effet conjuguer réchauffement climatique baisse niveal eau disponible
